year,station,temperature
2022,Zch_Stampfenbachstrasse,30.48
2022,Zch_Schimmelstrasse,30.44
2022,Zch_Rosengartenstrasse,29.95
2022,Zch_Stampfenbachstrasse,25.6
2022,Zch_Schimmelstrasse,26.34
2022,Zch_Rosengartenstrasse,25.19
2022,Zch_Stampfenbachstrasse,26.97
2022,Zch_Schimmelstrasse,27.18
2022,Zch_Rosengartenstrasse,27.43
2022,Zch_Stampfenbachstrasse,26.54
2022,Zch_Schimmelstrasse,27.05
2022,Zch_Rosengartenstrasse,26.46
2022,Zch_Stampfenbachstrasse,24.28
2022,Zch_Schimmelstrasse,24.68
2022,Zch_Rosengartenstrasse,23.69
2022,Zch_Stampfenbachstrasse,23.89
2022,Zch_Schimmelstrasse,24.34
2022,Zch_Rosengartenstrasse,24.15
2022,Zch_Stampfenbachstrasse,25.53
2022,Zch_Schimmelstrasse,25.82
2022,Zch_Rosengartenstrasse,25.54
2022,Zch_Stampfenbachstrasse,25.04
2022,Zch_Schimmelstrasse,25.82
2022,Zch_Rosengartenstrasse,25.19
2022,Zch_Stampfenbachstrasse,25.04
2022,Zch_Schimmelstrasse,25.43
2022,Zch_Rosengartenstrasse,25.08
2022,Zch_Stampfenbachstrasse,27.17
2022,Zch_Schimmelstrasse,27.59
2022,Zch_Rosengartenstrasse,27.4
2022,Zch_Stampfenbachstrasse,30.9
2022,Zch_Schimmelstrasse,31.46
2022,Zch_Rosengartenstrasse,30.97
2022,Zch_Stampfenbachstrasse,33.38
2022,Zch_Schimmelstrasse,33.94
2022,Zch_Rosengartenstrasse,33.75
2022,Zch_Stampfenbachstrasse,29.22
2022,Zch_Schimmelstrasse,29.08
2022,Zch_Rosengartenstrasse,29.36
2022,Zch_Stampfenbachstrasse,28.23
2022,Zch_Schimmelstrasse,28.49
2022,Zch_Rosengartenstrasse,28.57
2022,Zch_Stampfenbachstrasse,29.21
2022,Zch_Schimmelstrasse,29.67
2022,Zch_Rosengartenstrasse,29.5
2022,Zch_Stampfenbachstrasse,32.11
2022,Zch_Schimmelstrasse,32.49
2022,Zch_Rosengartenstrasse,32.46
2022,Zch_Stampfenbachstrasse,34.34
2022,Zch_Schimmelstrasse,34.86
2022,Zch_Rosengartenstrasse,34.57
2022,Zch_Stampfenbachstrasse,32.81
2022,Zch_Schimmelstrasse,33.92
2022,Zch_Rosengartenstrasse,32.7
2022,Zch_Stampfenbachstrasse,28.63
2022,Zch_Schimmelstrasse,28.7
2022,Zch_Rosengartenstrasse,28.5
2022,Zch_Stampfenbachstrasse,33.16
2022,Zch_Schimmelstrasse,33.42
2022,Zch_Rosengartenstrasse,33.37
2022,Zch_Stampfenbachstrasse,27.02
2022,Zch_Schimmelstrasse,27.27
2022,Zch_Rosengartenstrasse,27.15
2022,Zch_Stampfenbachstrasse,30.53
2022,Zch_Schimmelstrasse,31.09
2022,Zch_Rosengartenstrasse,30.75
2022,Zch_Stampfenbachstrasse,34.59
2022,Zch_Schimmelstrasse,35.15
2022,Zch_Rosengartenstrasse,34.53
2022,Zch_Stampfenbachstrasse,26.32
2022,Zch_Schimmelstrasse,26.34
2022,Zch_Rosengartenstrasse,26.68
2022,Zch_Stampfenbachstrasse,26.4
2022,Zch_Schimmelstrasse,26.83
2022,Zch_Rosengartenstrasse,26.53
2022,Zch_Stampfenbachstrasse,29.26
2022,Zch_Schimmelstrasse,29.65
2022,Zch_Rosengartenstrasse,29.24
2022,Zch_Stampfenbachstrasse,24.27
2022,Zch_Schimmelstrasse,24.15
2022,Zch_Rosengartenstrasse,24.37
2022,Zch_Stampfenbachstrasse,27.08
2022,Zch_Schimmelstrasse,27.44
2022,Zch_Rosengartenstrasse,27.29
2022,Zch_Stampfenbachstrasse,29.29
2022,Zch_Schimmelstrasse,29.34
2022,Zch_Rosengartenstrasse,29.47
2022,Zch_Stampfenbachstrasse,30.48
2022,Zch_Schimmelstrasse,31.23
2022,Zch_Rosengartenstrasse,30.31
2022,Zch_Stampfenbachstrasse,29.49
2022,Zch_Schimmelstrasse,29.98
2022,Zch_Rosengartenstrasse,29.73
2022,Zch_Stampfenbachstrasse,33.37
2022,Zch_Schimmelstrasse,33.48
2022,Zch_Rosengartenstrasse,33.61
2022,Zch_Stampfenbachstrasse,35.39
2022,Zch_Schimmelstrasse,35.36
2022,Zch_Rosengartenstrasse,35.21
2022,Zch_Stampfenbachstrasse,32.99
2022,Zch_Schimmelstrasse,33.09
2022,Zch_Rosengartenstrasse,32.84
2022,Zch_Stampfenbachstrasse,20.86
2022,Zch_Schimmelstrasse,20.38
2022,Zch_Rosengartenstrasse,19.91
2022,Zch_Stampfenbachstrasse,22.59
2022,Zch_Schimmelstrasse,22.96
2022,Zch_Rosengartenstrasse,22.64
2022,Zch_Stampfenbachstrasse,26.81
2022,Zch_Schimmelstrasse,27.1
2022,Zch_Rosengartenstrasse,26.84
2022,Zch_Stampfenbachstrasse,27.79
2022,Zch_Schimmelstrasse,28.29
2022,Zch_Rosengartenstrasse,27.79
2022,Zch_Stampfenbachstrasse,27.67
2022,Zch_Schimmelstrasse,27.81
2022,Zch_Rosengartenstrasse,27.55
2022,Zch_Stampfenbachstrasse,27.9
2022,Zch_Schimmelstrasse,28.1
2022,Zch_Rosengartenstrasse,28.15
2022,Zch_Stampfenbachstrasse,27.14
2022,Zch_Schimmelstrasse,27.81
2022,Zch_Rosengartenstrasse,26.81
2022,Zch_Stampfenbachstrasse,27.99
2022,Zch_Schimmelstrasse,28.22
2022,Zch_Rosengartenstrasse,27.94
2022,Zch_Stampfenbachstrasse,27.75
2022,Zch_Schimmelstrasse,28.14
2022,Zch_Rosengartenstrasse,27.71
2022,Zch_Stampfenbachstrasse,27.12
2022,Zch_Schimmelstrasse,27.47
2022,Zch_Rosengartenstrasse,26.65
2022,Zch_Stampfenbachstrasse,29.43
2022,Zch_Schimmelstrasse,29.39
2022,Zch_Rosengartenstrasse,29.36
2022,Zch_Stampfenbachstrasse,29.02
2022,Zch_Schimmelstrasse,29.72
2022,Zch_Rosengartenstrasse,29.02
2022,Zch_Stampfenbachstrasse,22.26
2022,Zch_Schimmelstrasse,22.3
2022,Zch_Rosengartenstrasse,22.18
2022,Zch_Stampfenbachstrasse,19.96
2022,Zch_Schimmelstrasse,19.87
2022,Zch_Rosengartenstrasse,19.23
2022,Zch_Stampfenbachstrasse,22.45
2022,Zch_Schimmelstrasse,22.99
2022,Zch_Rosengartenstrasse,22.56
2022,Zch_Stampfenbachstrasse,25.43
2022,Zch_Schimmelstrasse,25.64
2022,Zch_Rosengartenstrasse,25.46
2022,Zch_Stampfenbachstrasse,25.98
2022,Zch_Schimmelstrasse,26.78
2022,Zch_Rosengartenstrasse,26.46
2022,Zch_Stampfenbachstrasse,26.82
2022,Zch_Schimmelstrasse,28
2022,Zch_Rosengartenstrasse,26.7
2022,Zch_Stampfenbachstrasse,27.36
2022,Zch_Schimmelstrasse,27.7
2022,Zch_Rosengartenstrasse,27.33
2022,Zch_Stampfenbachstrasse,29.08
2022,Zch_Schimmelstrasse,29.18
2022,Zch_Rosengartenstrasse,29.25
2022,Zch_Stampfenbachstrasse,29.12
2022,Zch_Schimmelstrasse,29.33
2022,Zch_Rosengartenstrasse,29.41
2022,Zch_Stampfenbachstrasse,23.95
2022,Zch_Schimmelstrasse,24.26
2022,Zch_Rosengartenstrasse,23.75
2022,Zch_Stampfenbachstrasse,24.92
2022,Zch_Schimmelstrasse,25.64
2022,Zch_Rosengartenstrasse,25.19
2022,Zch_Stampfenbachstrasse,26.83
2022,Zch_Schimmelstrasse,27.12
2022,Zch_Rosengartenstrasse,26.82
2022,Zch_Stampfenbachstrasse,27.87
2022,Zch_Schimmelstrasse,28.12
2022,Zch_Rosengartenstrasse,27.92
2022,Zch_Stampfenbachstrasse,20.7
2022,Zch_Schimmelstrasse,21.16
2022,Zch_Rosengartenstrasse,20.88
2022,Zch_Stampfenbachstrasse,21.9
2022,Zch_Schimmelstrasse,21.96
2022,Zch_Rosengartenstrasse,21.7
2022,Zch_Stampfenbachstrasse,24.18
2022,Zch_Schimmelstrasse,24.51
2022,Zch_Rosengartenstrasse,23.99
2022,Zch_Stampfenbachstrasse,22.28
2022,Zch_Schimmelstrasse,22.63
2022,Zch_Rosengartenstrasse,22.48
2022,Zch_Stampfenbachstrasse,25.59
2022,Zch_Schimmelstrasse,26.16
2022,Zch_Rosengartenstrasse,25.52
2022,Zch_Stampfenbachstrasse,26.89
2022,Zch_Schimmelstrasse,27.32
2022,Zch_Rosengartenstrasse,27.14
2022,Zch_Stampfenbachstrasse,22.9
2022,Zch_Schimmelstrasse,23.3
2022,Zch_Rosengartenstrasse,22.44
2022,Zch_Stampfenbachstrasse,26.55
2022,Zch_Schimmelstrasse,27.02
2022,Zch_Rosengartenstrasse,26.61
2022,Zch_Stampfenbachstrasse,22.74
2022,Zch_Schimmelstrasse,22.81
2022,Zch_Rosengartenstrasse,22.68
2022,Zch_Stampfenbachstrasse,22.6
2022,Zch_Schimmelstrasse,22.6
2022,Zch_Rosengartenstrasse,22.54
2022,Zch_Stampfenbachstrasse,19.3
2022,Zch_Schimmelstrasse,19.59
2022,Zch_Rosengartenstrasse,19.19
2022,Zch_Stampfenbachstrasse,21.9
2022,Zch_Schimmelstrasse,22.17
2022,Zch_Rosengartenstrasse,22.24
2022,Zch_Stampfenbachstrasse,24.4
2022,Zch_Schimmelstrasse,24.61
2022,Zch_Rosengartenstrasse,24.75
2022,Zch_Stampfenbachstrasse,26.8
2022,Zch_Schimmelstrasse,26.92
2022,Zch_Rosengartenstrasse,26.73
2022,Zch_Stampfenbachstrasse,23.54
2022,Zch_Schimmelstrasse,24.12
2022,Zch_Rosengartenstrasse,23.55
2022,Zch_Stampfenbachstrasse,20.33
2022,Zch_Schimmelstrasse,19.79
2022,Zch_Rosengartenstrasse,19.82
2022,Zch_Stampfenbachstrasse,17.7
2022,Zch_Schimmelstrasse,18.14
2022,Zch_Rosengartenstrasse,17.89
2022,Zch_Stampfenbachstrasse,13.69
2022,Zch_Schimmelstrasse,14.04
2022,Zch_Rosengartenstrasse,13.65
2022,Zch_Stampfenbachstrasse,16.51
2022,Zch_Schimmelstrasse,16.91
2022,Zch_Rosengartenstrasse,16.26
2022,Zch_Stampfenbachstrasse,16.56
2022,Zch_Schimmelstrasse,16.08
2022,Zch_Rosengartenstrasse,16.17
2022,Zch_Stampfenbachstrasse,16.04
2022,Zch_Schimmelstrasse,16.25
2022,Zch_Rosengartenstrasse,15.78
2022,Zch_Stampfenbachstrasse,16.92
2022,Zch_Schimmelstrasse,16.93
2022,Zch_Rosengartenstrasse,17.02
2022,Zch_Stampfenbachstrasse,17.72
2022,Zch_Schimmelstrasse,17.62
2022,Zch_Rosengartenstrasse,17.72
2022,Zch_Stampfenbachstrasse,20.57
2022,Zch_Schimmelstrasse,20.89
2022,Zch_Rosengartenstrasse,20.68
2022,Zch_Stampfenbachstrasse,16.17
2022,Zch_Schimmelstrasse,15.61
2022,Zch_Rosengartenstrasse,15.72
2022,Zch_Stampfenbachstrasse,14.38
2022,Zch_Schimmelstrasse,14.36
2022,Zch_Rosengartenstrasse,13.89
2022,Zch_Stampfenbachstrasse,14.9
2022,Zch_Schimmelstrasse,15.36
2022,Zch_Rosengartenstrasse,14.65
2022,Zch_Stampfenbachstrasse,12.5
2022,Zch_Schimmelstrasse,12.61
2022,Zch_Rosengartenstrasse,NA
2022,Zch_Stampfenbachstrasse,12.1
2022,Zch_Schimmelstrasse,11.68
2022,Zch_Rosengartenstrasse,11.45
2022,Zch_Stampfenbachstrasse,12
2022,Zch_Schimmelstrasse,12.12
2022,Zch_Rosengartenstrasse,11.5
2022,Zch_Stampfenbachstrasse,13.51
2022,Zch_Schimmelstrasse,14.08
2022,Zch_Rosengartenstrasse,13.47
2022,Zch_Stampfenbachstrasse,14.13
2022,Zch_Schimmelstrasse,14.26
2022,Zch_Rosengartenstrasse,13.44
2022,Zch_Stampfenbachstrasse,19.87
2022,Zch_Schimmelstrasse,20.14
2022,Zch_Rosengartenstrasse,19.98
2022,Zch_Stampfenbachstrasse,16.23
2022,Zch_Schimmelstrasse,16.52
2022,Zch_Rosengartenstrasse,16.21
2022,Zch_Stampfenbachstrasse,17.7
2022,Zch_Schimmelstrasse,17.89
2022,Zch_Rosengartenstrasse,17.48
2022,Zch_Stampfenbachstrasse,22.24
2022,Zch_Schimmelstrasse,22.32
2022,Zch_Rosengartenstrasse,22.84
2022,Zch_Stampfenbachstrasse,20.23
2022,Zch_Schimmelstrasse,20.43
2022,Zch_Rosengartenstrasse,20.26
2022,Zch_Stampfenbachstrasse,19.51
2022,Zch_Schimmelstrasse,19.49
2022,Zch_Rosengartenstrasse,19.54
2022,Zch_Stampfenbachstrasse,17.12
2022,Zch_Schimmelstrasse,17.36
2022,Zch_Rosengartenstrasse,17.16
2022,Zch_Stampfenbachstrasse,13.9
2022,Zch_Schimmelstrasse,14.11
2022,Zch_Rosengartenstrasse,13.7
2022,Zch_Stampfenbachstrasse,19.95
2022,Zch_Schimmelstrasse,19.8
2022,Zch_Rosengartenstrasse,20.22
2022,Zch_Stampfenbachstrasse,18.97
2022,Zch_Schimmelstrasse,19.25
2022,Zch_Rosengartenstrasse,19.11
2022,Zch_Stampfenbachstrasse,16.01
2022,Zch_Schimmelstrasse,16.13
2022,Zch_Rosengartenstrasse,15.62
2022,Zch_Stampfenbachstrasse,17.68
2022,Zch_Schimmelstrasse,18.2
2022,Zch_Rosengartenstrasse,18
2022,Zch_Stampfenbachstrasse,16.41
2022,Zch_Schimmelstrasse,16.5
2022,Zch_Rosengartenstrasse,15.96
2022,Zch_Stampfenbachstrasse,19.29
2022,Zch_Schimmelstrasse,19.39
2022,Zch_Rosengartenstrasse,19.37
2022,Zch_Stampfenbachstrasse,22.89
2022,Zch_Schimmelstrasse,23.1
2022,Zch_Rosengartenstrasse,22.95
2022,Zch_Stampfenbachstrasse,22.44
2022,Zch_Schimmelstrasse,22.16
2022,Zch_Rosengartenstrasse,22.51
2022,Zch_Stampfenbachstrasse,21.94
2022,Zch_Schimmelstrasse,22.02
2022,Zch_Rosengartenstrasse,22
2022,Zch_Stampfenbachstrasse,18.49
2022,Zch_Schimmelstrasse,18.63
2022,Zch_Rosengartenstrasse,18.54
2022,Zch_Stampfenbachstrasse,18.07
2022,Zch_Schimmelstrasse,18.17
2022,Zch_Rosengartenstrasse,18.01
2022,Zch_Stampfenbachstrasse,16.88
2022,Zch_Schimmelstrasse,16.61
2022,Zch_Rosengartenstrasse,15.95
2022,Zch_Stampfenbachstrasse,19.27
2022,Zch_Schimmelstrasse,19.22
2022,Zch_Rosengartenstrasse,19.2
2022,Zch_Stampfenbachstrasse,17.87
2022,Zch_Schimmelstrasse,19.88
2022,Zch_Rosengartenstrasse,17.73
2022,Zch_Stampfenbachstrasse,18
2022,Zch_Schimmelstrasse,18.5
2022,Zch_Rosengartenstrasse,17.67
2022,Zch_Stampfenbachstrasse,18.04
2022,Zch_Schimmelstrasse,18.04
2022,Zch_Rosengartenstrasse,18.11
2022,Zch_Stampfenbachstrasse,19.85
2022,Zch_Schimmelstrasse,19.76
2022,Zch_Rosengartenstrasse,19.78
2022,Zch_Stampfenbachstrasse,20.4
2022,Zch_Schimmelstrasse,20.48
2022,Zch_Rosengartenstrasse,20.42
2022,Zch_Stampfenbachstrasse,19.21
2022,Zch_Schimmelstrasse,19.02
2022,Zch_Rosengartenstrasse,18.96
2022,Zch_Stampfenbachstrasse,20.08
2022,Zch_Schimmelstrasse,20.86
2022,Zch_Rosengartenstrasse,20.22
2022,Zch_Stampfenbachstrasse,18.29
2022,Zch_Schimmelstrasse,18.33
2022,Zch_Rosengartenstrasse,18.41
2022,Zch_Stampfenbachstrasse,16.64
2022,Zch_Schimmelstrasse,16.28
2022,Zch_Rosengartenstrasse,16.62
2022,Zch_Stampfenbachstrasse,16.79
2022,Zch_Schimmelstrasse,17.2
2022,Zch_Rosengartenstrasse,17.09
2022,Zch_Stampfenbachstrasse,14.99
2022,Zch_Schimmelstrasse,14.98
2022,Zch_Rosengartenstrasse,15.35
2022,Zch_Stampfenbachstrasse,12.78
2022,Zch_Schimmelstrasse,12.64
2022,Zch_Rosengartenstrasse,12.38
2022,Zch_Stampfenbachstrasse,11.74
2022,Zch_Schimmelstrasse,12.04
2022,Zch_Rosengartenstrasse,11.83
2022,Zch_Stampfenbachstrasse,9.69
2022,Zch_Schimmelstrasse,9.42
2022,Zch_Rosengartenstrasse,8.97
2022,Zch_Stampfenbachstrasse,9.54
2022,Zch_Schimmelstrasse,9.81
2022,Zch_Rosengartenstrasse,8.96
2022,Zch_Stampfenbachstrasse,15.59
2022,Zch_Schimmelstrasse,15.55
2022,Zch_Rosengartenstrasse,15.76
2022,Zch_Stampfenbachstrasse,15.1
2022,Zch_Schimmelstrasse,14.77
2022,Zch_Rosengartenstrasse,14.41
2022,Zch_Stampfenbachstrasse,12.6
2022,Zch_Schimmelstrasse,12.54
2022,Zch_Rosengartenstrasse,12.1
2022,Zch_Stampfenbachstrasse,12.43
2022,Zch_Schimmelstrasse,12.19
2022,Zch_Rosengartenstrasse,12.08
2022,Zch_Stampfenbachstrasse,12.09
2022,Zch_Schimmelstrasse,12.21
2022,Zch_Rosengartenstrasse,11.72
2022,Zch_Stampfenbachstrasse,10.22
2022,Zch_Schimmelstrasse,10.46
2022,Zch_Rosengartenstrasse,9.71
2022,Zch_Stampfenbachstrasse,7.94
2022,Zch_Schimmelstrasse,7.87
2022,Zch_Rosengartenstrasse,7.4
2022,Zch_Stampfenbachstrasse,12.33
2022,Zch_Schimmelstrasse,12.49
2022,Zch_Rosengartenstrasse,11.46
2022,Zch_Stampfenbachstrasse,11.72
2022,Zch_Schimmelstrasse,11.82
2022,Zch_Rosengartenstrasse,11.47
2022,Zch_Stampfenbachstrasse,13.66
2022,Zch_Schimmelstrasse,13.63
2022,Zch_Rosengartenstrasse,13.33
2022,Zch_Stampfenbachstrasse,14.46
2022,Zch_Schimmelstrasse,14.95
2022,Zch_Rosengartenstrasse,14.59
2022,Zch_Stampfenbachstrasse,10.16
2022,Zch_Schimmelstrasse,9.48
2022,Zch_Rosengartenstrasse,9.52
2022,Zch_Stampfenbachstrasse,9.44
2022,Zch_Schimmelstrasse,9.54
2022,Zch_Rosengartenstrasse,9.76
2022,Zch_Stampfenbachstrasse,8.95
2022,Zch_Schimmelstrasse,8.94
2022,Zch_Rosengartenstrasse,8.97
2022,Zch_Stampfenbachstrasse,9.55
2022,Zch_Schimmelstrasse,9.62
2022,Zch_Rosengartenstrasse,9.46
2022,Zch_Stampfenbachstrasse,8.19
2022,Zch_Schimmelstrasse,8.49
2022,Zch_Rosengartenstrasse,8.28
2022,Zch_Stampfenbachstrasse,9.12
2022,Zch_Schimmelstrasse,9.21
2022,Zch_Rosengartenstrasse,9.16
2022,Zch_Stampfenbachstrasse,10.54
2022,Zch_Schimmelstrasse,10.49
2022,Zch_Rosengartenstrasse,10.76
2022,Zch_Stampfenbachstrasse,9.44
2022,Zch_Schimmelstrasse,9.51
2022,Zch_Rosengartenstrasse,9.13
2022,Zch_Stampfenbachstrasse,8.91
2022,Zch_Schimmelstrasse,9.38
2022,Zch_Rosengartenstrasse,8.94
2022,Zch_Stampfenbachstrasse,7.17
2022,Zch_Schimmelstrasse,7.47
2022,Zch_Rosengartenstrasse,6.62
2022,Zch_Stampfenbachstrasse,9.57
2022,Zch_Schimmelstrasse,10.39
2022,Zch_Rosengartenstrasse,9.11
2022,Zch_Stampfenbachstrasse,8.68
2022,Zch_Schimmelstrasse,8.78
2022,Zch_Rosengartenstrasse,8.56
2022,Zch_Stampfenbachstrasse,7.15
2022,Zch_Schimmelstrasse,6.54
2022,Zch_Rosengartenstrasse,6.31
2022,Zch_Stampfenbachstrasse,4.5
2022,Zch_Schimmelstrasse,4.52
2022,Zch_Rosengartenstrasse,4.26
2022,Zch_Stampfenbachstrasse,5.49
2022,Zch_Schimmelstrasse,5.73
2022,Zch_Rosengartenstrasse,5.14
2022,Zch_Stampfenbachstrasse,3.15
2022,Zch_Schimmelstrasse,3.18
2022,Zch_Rosengartenstrasse,2.9
2022,Zch_Stampfenbachstrasse,3.39
2022,Zch_Schimmelstrasse,3.2
2022,Zch_Rosengartenstrasse,2.86
2022,Zch_Stampfenbachstrasse,6.54
2022,Zch_Schimmelstrasse,6.62
2022,Zch_Rosengartenstrasse,6.6
2022,Zch_Stampfenbachstrasse,4.29
2022,Zch_Schimmelstrasse,3.74
2022,Zch_Rosengartenstrasse,4.01
2022,Zch_Stampfenbachstrasse,4.29
2022,Zch_Schimmelstrasse,4.54
2022,Zch_Rosengartenstrasse,4.13
2022,Zch_Stampfenbachstrasse,3.83
2022,Zch_Schimmelstrasse,4.41
2022,Zch_Rosengartenstrasse,3.83
2022,Zch_Stampfenbachstrasse,2.35
2022,Zch_Schimmelstrasse,2.01
2022,Zch_Rosengartenstrasse,1.59
2022,Zch_Stampfenbachstrasse,2.19
2022,Zch_Schimmelstrasse,1.73
2022,Zch_Rosengartenstrasse,1.59
2022,Zch_Stampfenbachstrasse,-0.2
2022,Zch_Schimmelstrasse,-0.24
2022,Zch_Rosengartenstrasse,-0.99
2022,Zch_Stampfenbachstrasse,-2.54
2022,Zch_Schimmelstrasse,-2.62
2022,Zch_Rosengartenstrasse,-2.81
2022,Zch_Stampfenbachstrasse,-2.99
2022,Zch_Schimmelstrasse,-3.43
2022,Zch_Rosengartenstrasse,NA
2022,Zch_Stampfenbachstrasse,4.94
2022,Zch_Schimmelstrasse,4.96
2022,Zch_Rosengartenstrasse,NA
2022,Zch_Stampfenbachstrasse,4.24
2022,Zch_Schimmelstrasse,4
2022,Zch_Rosengartenstrasse,3.7
2022,Zch_Stampfenbachstrasse,1.58
2022,Zch_Schimmelstrasse,1.07
2022,Zch_Rosengartenstrasse,0.91
2022,Zch_Stampfenbachstrasse,-0.51
2022,Zch_Schimmelstrasse,-0.46
2022,Zch_Rosengartenstrasse,-0.98
2022,Zch_Stampfenbachstrasse,0.15
2022,Zch_Schimmelstrasse,0.03
2022,Zch_Rosengartenstrasse,-0.04
2022,Zch_Stampfenbachstrasse,5.07
2022,Zch_Schimmelstrasse,5.23
2022,Zch_Rosengartenstrasse,4.17
2022,Zch_Stampfenbachstrasse,9.56
2022,Zch_Schimmelstrasse,8.53
2022,Zch_Rosengartenstrasse,8.09
2022,Zch_Stampfenbachstrasse,10.7
2022,Zch_Schimmelstrasse,10.66
2022,Zch_Rosengartenstrasse,9.32
2022,Zch_Stampfenbachstrasse,12.36
2022,Zch_Schimmelstrasse,12.72
2022,Zch_Rosengartenstrasse,12.22
2022,Zch_Stampfenbachstrasse,13.39
2022,Zch_Schimmelstrasse,13.75
2022,Zch_Rosengartenstrasse,12.98
2022,Zch_Stampfenbachstrasse,12.71
2022,Zch_Schimmelstrasse,12.77
2022,Zch_Rosengartenstrasse,12.27
2022,Zch_Stampfenbachstrasse,9.72
2022,Zch_Schimmelstrasse,9.07
2022,Zch_Rosengartenstrasse,9.56
2022,Zch_Stampfenbachstrasse,11.58
2022,Zch_Schimmelstrasse,12.13
2022,Zch_Rosengartenstrasse,11.17
2022,Zch_Stampfenbachstrasse,8.8
2022,Zch_Schimmelstrasse,8.45
2022,Zch_Rosengartenstrasse,7.97
2022,Zch_Stampfenbachstrasse,9.43
2022,Zch_Schimmelstrasse,9.7
2022,Zch_Rosengartenstrasse,9.3
2022,Zch_Stampfenbachstrasse,11.39
2022,Zch_Schimmelstrasse,11.85
2022,Zch_Rosengartenstrasse,11.54
2022,Zch_Stampfenbachstrasse,11.36
2022,Zch_Schimmelstrasse,11.64
2022,Zch_Rosengartenstrasse,10.25
2022,Zch_Stampfenbachstrasse,14.91
2022,Zch_Schimmelstrasse,15.43
2022,Zch_Rosengartenstrasse,15.38
